"loopIteration","time","axisP[0]","axisP[1]","axisP[2]","axisI[0]","axisI[1]","axisI[2]","axisD[0]","axisD[1]","axisD[2]","rcCommand[0]","rcCommand[1]","rcCommand[2]","rcCommand[3]","vbatLatest","amperageLatest","rssi","gyroADC[0]","gyroADC[1]","gyroADC[2]","debug[0]","debug[1]","debug[2]","debug[3]","motor[0]","motor[1]","motor[2]","motor[3]","flightModeFlags","stateFlags","failsafePhase","rxSignalReceived","rxFlightChannelsValid","heading[0]","heading[1]","heading[2]","axisSum[0]","axisSum[1]","axisSum[2]","rcCommands[0]","rcCommands[1]","rcCommands[2]","rcCommands[3]","axisError[0]","axisError[1]","axisError[2]"
12,11007711,0,0,0,0,0,0,0,0,0,0,0,-8,1000,151,0,512,1,0,-3,0,0,-3236,0,180,166,143,119,1,8,0,1,1,0,0,4.397249507644123,0,0,0,0,0,-4,0,1,0,1,"",""
13,11009067,0,0,0,0,0,0,0,0,0,0,0,-8,1000,151,0,512,1,0,-2,0,0,-3236,0,173,172,141,119,1,8,0,1,1,0,0,4.397296843328036,0,0,0,0,0,-4,0,1,0,2,"",""
14,11010427,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,1,0,-2,0,0,-3236,0,170,177,146,119,1,8,0,1,1,0,0,4.397344318644791,0,0,0,0,0,-4,0,1,0,2,"",""
15,11011788,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,1,0,-1,0,0,-3236,0,169,182,157,119,1,8,0,1,1,0,0,4.397368074938276,0,0,0,0,0,-4,0,1,0,3,"",""
16,11013144,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,1,0,0,0,0,-3236,0,166,197,162,119,1,8,0,1,1,0,0,4.397368077291473,0,0,0,0,0,-4,0,1,0,4,"",""
17,11014494,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,1,0,1,0,0,-3236,0,162,210,169,119,1,8,0,1,1,0,0,4.397344517688865,0,0,0,0,0,-4,0,1,0,5,"",""
18,11015846,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,2,0,2,0,0,-3236,0,161,218,183,119,1,8,0,1,1,0,0,4.397297328675968,0,0,0,0,0,-4,0,2,0,6,"",""
19,11017189,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,2,0,2,0,0,-3236,0,156,234,186,119,1,8,0,1,1,0,0,4.397250453789272,0,0,0,0,0,-4,0,2,0,6,"",""
20,11018552,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,2,0,3,0,0,-3236,0,154,246,196,119,1,8,0,1,1,0,0,4.397179092000748,0,0,0,0,0,-4,0,2,0,7,"",""
21,11019929,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,2,0,4,0,0,-3236,0,146,245,208,119,1,8,0,1,1,0,0,4.397082964036989,0,0,0,0,0,-4,0,2,0,8,"",""
22,11021285,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,2,0,4,0,0,-3236,0,141,255,211,119,1,8,0,1,1,0,0,4.396988302075574,0,0,0,0,0,-4,0,2,0,8,"",""
23,11022633,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,2,1,5,0,0,-3236,0,133,257,214,119,1,8,0,1,1,0,0,4.396870671553582,0,0,0,0,0,-4,0,2,1,9,"",""
24,11023988,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,2,1,5,0,0,-3236,0,141,258,226,119,1,8,0,1,1,0,0,4.396752431302306,0,0,0,0,0,-4,0,2,1,9,"",""
25,11025474,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,2,1,4,0,0,-3236,0,129,255,218,119,1,8,0,1,1,0,0,4.396648696524027,0,0,0,0,0,-4,0,2,1,8,"",""
26,11026968,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,1,1,4,0,0,-3236,0,130,250,217,119,1,8,0,1,1,0,0,4.396544400140871,0,0,0,0,0,-4,0,1,1,8,"",""
27,11028338,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,1,1,3,0,0,-3236,0,134,244,216,119,1,8,0,1,1,0,0,4.396472671851639,0,0,0,0,0,-4,0,1,1,7,"",""
28,11029694,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,1,1,3,0,0,-3236,0,127,230,209,119,1,8,0,1,1,0,0,4.3964016771177405,0,0,0,0,0,-4,0,1,1,7,"",""
29,11031046,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,22,512,1,1,2,0,0,-3236,0,133,219,208,119,1,8,0,1,1,0,0,4.39635448921737,0,0,0,0,0,-4,0,1,1,6,"",""
30,11032390,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,22,512,1,1,2,0,0,-3236,0,127,210,196,119,1,8,0,1,1,0,0,4.396307581088563,0,0,0,0,0,-4,0,1,1,6,"",""
31,11033739,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,22,512,1,1,1,0,0,-3236,0,124,195,191,119,1,8,0,1,1,0,0,4.396284043493923,0,0,0,0,0,-4,0,1,1,5,"",""
32,11035087,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,22,512,1,0,0,0,0,-3236,0,138,191,191,117,1,8,0,1,1,0,0,4.396284050941083,0,0,0,0,0,-4,0,1,0,4,"",""
33,11036449,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,22,512,0,0,0,0,0,-3236,0,129,179,178,117,1,8,0,1,1,0,0,4.396284050941083,0,0,0,0,0,-4,0,0,0,4,"",""
34,11037813,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,22,512,0,0,0,0,0,-3236,0,135,174,176,117,1,8,0,1,1,0,0,4.396284050941083,0,0,0,0,0,-4,0,0,0,4,"",""
35,11039162,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,22,512,0,0,-1,0,0,-3236,0,147,173,174,117,1,8,0,1,1,0,0,4.396307595432693,0,0,0,0,0,-4,0,0,0,3,"",""
36,11040507,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,22,512,0,0,-1,0,0,-3236,0,132,157,161,117,1,8,0,1,1,0,0,4.396331070111132,0,0,0,0,0,-4,0,0,0,3,"",""
37,11041868,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,22,512,0,0,-2,0,0,-3236,0,141,154,159,117,1,8,0,1,1,0,0,4.396378577973372,0,0,0,0,0,-4,0,0,0,2,"",""
38,11043216,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,22,512,0,0,-2,0,0,-3236,0,150,152,157,117,1,8,0,1,1,0,0,4.396425632050005,0,0,0,0,0,-4,0,0,0,2,"",""
39,11044555,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,22,512,0,0,-3,0,0,-3236,0,134,133,147,117,1,8,0,1,1,0,0,4.396495741926057,0,0,0,0,0,-4,0,0,0,1,"",""
40,11045916,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,22,512,0,0,-3,0,0,-3236,0,141,136,140,117,1,8,0,1,1,0,0,4.396567003719417,0,0,0,0,0,-4,0,0,0,1,"",""
41,11047279,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,22,512,0,0,-3,0,0,-3236,0,149,131,143,117,1,8,0,1,1,0,0,4.396638370232531,0,0,0,0,0,-4,0,0,0,1,"",""
42,11048631,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,22,512,-1,0,-4,0,0,-3236,0,143,121,139,117,1,8,0,1,1,0,0,4.396732750169121,0,0,0,0,0,-4,0,-1,0,0,"",""
43,11049978,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,22,512,-1,0,-4,0,0,-3236,0,140,123,130,117,1,8,0,1,1,0,0,4.396826781067373,0,0,0,0,0,-4,0,-1,0,0,"",""
44,11051322,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,22,512,-1,0,-4,0,0,-3236,0,148,121,137,117,1,8,0,1,1,0,0,4.396920602542527,0,0,0,0,0,-4,0,-1,0,0,"",""
45,11052673,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,22,512,-1,-1,-4,0,0,-3236,0,153,123,141,117,1,8,0,1,1,0,0,4.397014912667847,0,0,0,0,0,-4,0,-1,-1,0,"",""
46,11054037,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,22,512,-1,-1,-3,0,0,-3236,0,145,125,134,117,1,8,0,1,1,0,0,4.3970863245622045,0,0,0,0,0,-4,0,-1,-1,1,"",""
47,11055554,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,22,512,-1,-1,-3,0,0,-3236,0,149,130,139,117,1,8,0,1,1,0,0,4.397165747364837,0,0,0,0,0,-4,0,-1,-1,1,"",""
48,11057051,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,22,512,-1,-1,-3,0,0,-3236,0,150,134,143,117,1,8,0,1,1,0,0,4.397244123755208,0,0,0,0,0,-4,0,-1,-1,1,"",""
49,11058399,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,22,512,-1,-1,-2,0,0,-3236,0,134,131,140,117,1,8,0,1,1,0,0,4.397291172731476,0,0,0,0,0,-4,0,-1,-1,2,"",""
50,11059747,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,22,512,-1,-1,-2,0,0,-3236,0,139,143,145,117,1,8,0,1,1,0,0,4.397338222261052,0,0,0,0,0,-4,0,-1,-1,2,"",""
51,11061087,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,22,512,-1,-1,-2,0,0,-3236,0,145,151,155,117,1,8,0,1,1,0,0,4.397384993114982,0,0,0,0,0,-4,0,-1,-1,2,"",""
52,11062430,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,22,512,-1,-1,-1,0,0,-3236,0,130,149,156,117,1,8,0,1,1,0,0,4.397408429455959,0,0,0,0,0,-4,0,-1,-1,3,"",""
53,11063792,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,22,512,-1,-1,-1,0,0,-3236,0,137,163,164,117,1,8,0,1,1,0,0,4.397432197918083,0,0,0,0,0,-4,0,-1,-1,3,"",""
54,11065175,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,22,512,-1,-1,0,0,0,-3236,0,138,170,173,117,1,8,0,1,1,0,0,4.3974321955244715,0,0,0,0,0,-4,0,-1,-1,4,"",""
55,11066526,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,22,512,-1,0,1,0,0,-3236,0,119,167,172,117,1,8,0,1,1,0,0,4.397408614358617,0,0,0,0,0,-4,0,-1,0,5,"",""
56,11067875,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,22,512,-1,0,1,0,0,-3236,0,120,177,179,117,1,8,0,1,1,0,0,4.397385068101445,0,0,0,0,0,-4,0,-1,0,5,"",""
57,11069223,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,22,512,-1,0,2,0,0,-3236,0,122,188,190,117,1,8,0,1,1,0,0,4.397338012260052,0,0,0,0,0,-4,0,-1,0,6,"",""
58,11070569,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,22,512,-1,0,3,0,0,-3236,0,117,196,200,119,1,8,0,1,1,0,0,4.397267534102231,0,0,0,0,0,-4,0,-1,0,7,"",""
59,11071916,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,-1,0,3,0,0,-3236,0,117,207,206,117,1,8,0,1,1,0,0,4.397197003582772,0,0,0,0,0,-4,0,-1,0,7,"",""
60,11073275,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,-1,0,4,0,0,-3236,0,117,217,219,121,1,8,0,1,1,0,0,4.397102125704109,0,0,0,0,0,-4,0,-1,0,8,"",""
61,11074641,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,-1,0,4,0,0,-3236,0,124,225,230,117,1,8,0,1,1,0,0,4.397006759123707,0,0,0,0,0,-4,0,-1,0,8,"",""
62,11075994,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,-1,0,5,0,0,-3236,0,117,225,237,121,1,8,0,1,1,0,0,4.396888685826453,0,0,0,0,0,-4,0,-1,0,9,"",""
63,11077341,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,-1,0,5,0,0,-3236,0,117,234,246,134,1,8,0,1,1,0,0,4.396771136135582,0,0,0,0,0,-4,0,-1,0,9,"",""
64,11078686,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,-1,0,5,0,0,-3236,0,138,242,260,134,1,8,0,1,1,0,0,4.396653760980067,0,0,0,0,0,-4,0,-1,0,9,"",""
65,11080043,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,-2,0,4,0,0,-3236,0,134,237,261,137,1,8,0,1,1,0,0,4.3965590209498195,0,0,0,0,0,-4,0,-2,0,8,"",""
66,11081401,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,-2,0,4,0,0,-3236,0,134,244,253,144,1,8,0,1,1,0,0,4.396464211103504,0,0,0,0,0,-4,0,-2,0,8,"",""
67,11082759,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,-1,0,3,0,0,-3236,0,144,233,252,134,1,8,0,1,1,0,0,4.396393104609069,0,0,0,0,0,-4,0,-1,0,7,"",""
68,11084107,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,-2,-1,3,0,0,-3236,0,139,219,245,134,1,8,0,1,1,0,0,4.396322519959173,0,0,0,0,0,-4,0,-2,-1,7,"",""
69,11085469,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,-1,0,2,0,0,-3236,0,142,221,229,134,1,8,0,1,1,0,0,4.396274975963818,0,0,0,0,0,-4,0,-1,0,6,"",""
70,11086961,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,-1,-1,1,0,0,-3236,0,147,207,228,134,1,8,0,1,1,0,0,4.396248934308109,0,0,0,0,0,-4,0,-1,-1,5,"",""
71,11088451,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,-1,-1,1,0,0,-3236,0,148,200,216,134,1,8,0,1,1,0,0,4.396222928237992,0,0,0,0,0,-4,0,-1,-1,5,"",""
72,11089801,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,-1,-1,0,0,0,-3236,0,158,199,209,134,1,8,0,1,1,0,0,4.396222928248881,0,0,0,0,0,-4,0,-1,-1,4,"",""
73,11091158,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,-1,-1,-1,0,0,-3236,0,160,186,207,134,1,8,0,1,1,0,0,4.396246612935821,0,0,0,0,0,-4,0,-1,-1,3,"",""
74,11092509,0,0,0,0,0,0,0,0,0,0,0,-8,1000,151,0,512,-1,-1,-1,0,0,-3236,0,165,186,193,134,1,8,0,1,1,0,0,4.396270193458973,0,0,0,0,0,-4,0,-1,-1,3,"",""
75,11093861,0,0,0,0,0,0,0,0,0,0,0,-8,1000,151,0,512,-1,-1,-2,0,0,-3236,0,171,178,191,134,1,8,0,1,1,0,0,4.396317388844176,0,0,0,0,0,-4,0,-1,-1,2,"",""
76,11095205,0,0,0,0,0,0,0,0,0,0,0,-8,1000,151,0,512,-1,-1,-2,0,0,-3236,0,165,168,180,134,1,8,0,1,1,0,0,4.3963643055203665,0,0,0,0,0,-4,0,-1,-1,2,"",""
77,11096551,0,0,0,0,0,0,0,0,0,0,0,-8,1000,151,0,512,-1,-1,-3,0,0,-3236,0,165,166,169,134,1,8,0,1,1,0,0,4.396434784695962,0,0,0,0,0,-4,0,-1,-1,1,"",""
78,11097899,0,0,0,0,0,0,0,0,0,0,0,-8,1000,151,0,512,-1,-1,-3,0,0,-3236,0,171,159,169,134,1,8,0,1,1,0,0,4.39650536914838,0,0,0,0,0,-4,0,-1,-1,1,"",""
79,11099260,0,0,0,0,0,0,0,0,0,0,0,-8,1000,151,0,512,-1,-1,-3,0,0,-3236,0,168,159,156,134,1,8,0,1,1,0,0,4.396576634870529,0,0,0,0,0,-4,0,-1,-1,1,"",""
80,11100632,0,0,0,0,0,0,0,0,0,0,0,-8,1000,151,0,512,-1,-1,-4,0,0,-3236,0,171,155,152,134,1,8,0,1,1,0,0,4.396672423069555,0,0,0,0,0,-4,0,-1,-1,0,"",""
81,11101985,0,0,0,0,0,0,0,0,0,0,0,-8,1000,151,0,512,-1,-1,-4,0,0,-3236,0,174,149,155,134,1,8,0,1,1,0,0,4.3967668853215685,0,0,0,0,0,-4,0,-1,-1,0,"",""
82,11103334,0,0,0,0,0,0,0,0,0,0,0,-8,1000,151,0,512,-1,-1,-4,0,0,-3236,0,170,158,140,134,1,8,0,1,1,0,0,4.396861068862536,0,0,0,0,0,-4,0,-1,-1,0,"",""
83,11104695,0,0,0,0,0,0,0,0,0,0,0,-8,1000,151,0,512,-1,-1,-4,0,0,-3236,0,167,153,140,134,1,8,0,1,1,0,0,4.3969560907709875,0,0,0,0,0,-4,0,-1,-1,0,"",""
84,11106043,0,0,0,0,0,0,0,0,0,0,0,-8,1000,151,0,512,0,-1,-4,0,0,-3236,0,168,154,143,134,1,8,0,1,1,0,0,4.397050198927538,0,0,0,0,0,-4,0,0,-1,0,"",""
85,11107386,0,0,0,0,0,0,0,0,0,0,0,-8,1000,151,0,512,0,0,-3,0,0,-3236,0,161,164,134,135,1,8,0,1,1,0,0,4.3971205182431,0,0,0,0,0,-4,0,0,0,1,"",""
86,11108750,0,0,0,0,0,0,0,0,0,0,0,-8,1000,151,0,512,0,0,-3,0,0,-3236,0,158,161,138,134,1,8,0,1,1,0,0,4.397191937116092,0,0,0,0,0,-4,0,0,0,1,"",""
87,11110110,0,0,0,0,0,0,0,0,0,0,0,-8,1000,151,0,512,0,0,-3,0,0,-3236,0,164,170,144,134,1,8,0,1,1,0,0,4.397263146549573,0,0,0,0,0,-4,0,0,0,1,"",""
88,11111460,0,0,0,0,0,0,0,0,0,0,0,-8,1000,151,0,512,0,0,-2,0,0,-3236,0,152,171,142,134,1,8,0,1,1,0,0,4.397310270439378,0,0,0,0,0,-4,0,0,0,2,"",""
89,11112813,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,0,0,-2,0,0,-3236,0,148,172,149,134,1,8,0,1,1,0,0,4.397357499048936,0,0,0,0,0,-4,0,0,0,2,"",""
90,11114163,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,0,0,-1,0,0,-3236,0,152,182,157,134,1,8,0,1,1,0,0,4.397381060993838,0,0,0,0,0,-4,0,0,0,3,"",""
91,11115509,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,0,0,-1,0,0,-3236,0,137,179,159,134,1,8,0,1,1,0,0,4.39740455312557,0,0,0,0,0,-4,0,0,0,3,"",""
92,11116871,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,0,1,0,0,0,-3236,0,137,189,165,134,1,8,0,1,1,0,0,4.397404553119103,0,0,0,0,0,-4,0,0,1,4,"",""
93,11118374,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,0,1,1,0,0,-3236,0,141,198,177,134,1,8,0,1,1,0,0,4.397378320813914,0,0,0,0,0,-4,0,0,1,5,"",""
94,11119876,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,0,1,1,0,0,-3236,0,134,204,183,134,1,8,0,1,1,0,0,4.397352105962821,0,0,0,0,0,-4,0,0,1,5,"",""
95,11121229,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,0,1,2,0,0,-3236,0,134,218,194,139,1,8,0,1,1,0,0,4.397304877348765,0,0,0,0,0,-4,0,0,1,6,"",""
96,11122579,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,0,1,3,0,0,-3236,0,138,230,207,139,1,8,0,1,1,0,0,4.397234191510273,0,0,0,0,0,-4,0,0,1,7,"",""
97,11123924,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,0,1,4,0,0,-3236,0,139,242,217,138,1,8,0,1,1,0,0,4.397140292793481,0,0,0,0,0,-4,0,0,1,8,"",""
98,11125270,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,0,1,4,0,0,-3236,0,138,254,234,148,1,8,0,1,1,0,0,4.3970463242642595,0,0,0,0,0,-4,0,0,1,8,"",""
99,11126631,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,0,1,5,0,0,-3236,0,138,260,240,142,1,8,0,1,1,0,0,4.3969275546069895,0,0,0,0,0,-4,0,0,1,9,"",""
100,11127991,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,0,1,5,0,0,-3236,0,138,263,245,138,1,8,0,1,1,0,0,4.396808872216785,0,0,0,0,0,-4,0,0,1,9,"",""
101,11129347,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,0,1,5,0,0,-3236,0,138,264,250,138,1,8,0,1,1,0,0,4.396690538892902,0,0,0,0,0,-4,0,0,1,9,"",""
102,11130693,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,0,1,5,0,0,-3236,0,138,266,252,141,1,8,0,1,1,0,0,4.396573078233981,0,0,0,0,0,-4,0,0,1,9,"",""
103,11132038,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,0,1,5,0,0,-3236,0,147,265,254,138,1,8,0,1,1,0,0,4.39645570484172,0,0,0,0,0,-4,0,0,1,9,"",""
104,11133387,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,0,1,4,0,0,-3236,0,144,258,249,138,1,8,0,1,1,0,0,4.396361526875287,0,0,0,0,0,-4,0,0,1,8,"",""
105,11134734,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,0,1,3,0,0,-3236,0,142,249,242,138,1,8,0,1,1,0,0,4.396290998120167,0,0,0,0,0,-4,0,0,1,7,"",""
106,11136093,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,0,0,3,0,0,-3236,0,162,245,247,138,1,8,0,1,1,0,0,4.396219841046563,0,0,0,0,0,-4,0,0,0,7,"",""
107,11137451,0,0,0,0,0,0,0,0,0,0,0,-8,1000,152,0,512,0,0,2,0,0,-3236,0,157,239,231,138,1,8,0,1,1,0,0,4.396172437904079,0,0,0,0,0,-4,0,0,0,6,"",""
